CustomerID,CustomerName,Segment,Region,Country,JoinDate,CreditLimit,AccountManager
CUST-01370,Core Ventures,Consumer,West,USA,2022-01-26,134466.21,AM-011
CUST-01371,Beta LLC,SMB,North,USA,2022-11-30,440841.43,AM-005
CUST-01372,Elite Ventures,Government,East,USA,2022-05-08,240245.38,AM-005
CUST-01373,Global Systems,Enterprise,Central,USA,2023-09-03,52913.91,AM-009
CUST-01374,Peak Ltd,Consumer,North,USA,2023-08-17,425667.86,AM-006
CUST-01375,Global Inc,SMB,Central,USA,2023-07-24,476065.62,AM-020
CUST-01376,Peak LLC,Consumer,East,USA,2023-03-29,499024.23,AM-011
CUST-01377,Beta LLC,Consumer,North,USA,2022-05-21,285550.84,AM-006
CUST-01378,Beta Solutions,Enterprise,East,USA,2022-01-02,403930.06,AM-012
CUST-01379,Alpha Inc,Government,West,USA,2023-01-04,319282.85,AM-019
CUST-01380,Global Corp,SMB,South,USA,2022-06-03,241724.69,AM-002
CUST-01381,Peak Industries,SMB,North,USA,2023-01-11,497570.59,AM-013
CUST-01382,Alpha Group,Consumer,Central,USA,2023-05-11,289539.25,AM-019
CUST-01383,Global LLC,Enterprise,Central,USA,2022-08-13,173937.22,AM-008
CUST-01384,Global LLC,Government,South,USA,2023-05-06,197768.66,AM-014
CUST-01385,Beta Industries,SMB,West,USA,2023-10-20,426858.91,AM-011
CUST-01386,Core Partners,Consumer,North,USA,2023-12-12,168815.57,AM-006
CUST-01387,Core Ventures,Enterprise,South,USA,2023-03-25,447053.0,AM-014
CUST-01388,Global Corp,Consumer,South,USA,2022-05-16,340149.94,AM-016
CUST-01389,Global Solutions,Consumer,West,USA,2022-03-19,23041.71,AM-015
CUST-01390,Core Inc,Government,South,USA,2023-11-29,331906.08,AM-016
CUST-01391,Elite Systems,Government,East,USA,2023-08-27,215148.97,AM-011
CUST-01392,Alpha Ventures,Government,Central,USA,2022-06-11,139358.74,AM-007
CUST-01393,Acme Group,Government,West,USA,2022-03-04,150527.83,AM-005
CUST-01394,Beta Ventures,Government,East,USA,2022-01-13,307949.79,AM-002
CUST-01395,Global Partners,Consumer,East,USA,2023-10-03,455779.7,AM-019
CUST-01396,Star Systems,Consumer,South,USA,2023-11-23,39252.63,AM-005
CUST-01397,Core LLC,Consumer,East,USA,2023-03-27,158042.49,AM-006
CUST-01398,Beta LLC,Consumer,Central,USA,2022-02-03,50562.53,AM-013
CUST-01399,Prime Group,Enterprise,East,USA,2022-07-26,210676.54,AM-013
CUST-01400,Peak Group,SMB,Central,USA,2023-11-16,480691.98,AM-019
CUST-01401,Apex LLC,Enterprise,North,USA,2023-08-24,383729.74,AM-004
CUST-01402,Global LLC,Enterprise,South,USA,2022-08-21,461795.89,AM-009
CUST-01403,Beta Group,Consumer,West,USA,2022-05-14,437995.05,AM-004
CUST-01404,Beta Group,Government,West,USA,2023-07-21,219974.3,AM-020
CUST-01405,Apex Inc,Enterprise,Central,USA,2022-11-05,317533.34,AM-020
CUST-01406,Alpha Group,Consumer,East,USA,2023-05-16,301477.88,AM-006
CUST-01407,Star Industries,Consumer,South,USA,2022-05-14,83174.87,AM-016
CUST-01408,Elite Systems,Consumer,North,USA,2022-08-20,282835.7,AM-004
CUST-01409,Star Industries,Consumer,Central,USA,2022-08-23,289914.15,AM-018
CUST-01410,Global LLC,Government,North,USA,2022-05-12,379539.22,AM-002
CUST-01411,Peak Corp,Government,North,USA,2023-02-26,14713.31,AM-011
CUST-01412,Beta Solutions,SMB,East,USA,2023-12-04,242508.72,AM-017
CUST-01413,Elite Ventures,SMB,West,USA,2022-05-01,450773.09,AM-020
CUST-01414,Alpha Industries,Government,West,USA,2023-09-28,175605.31,AM-006
CUST-01415,Alpha Ventures,Consumer,Central,USA,2023-02-10,258928.43,AM-015
CUST-01416,Elite LLC,Enterprise,South,USA,2023-11-10,276644.09,AM-013
CUST-01417,Peak Solutions,Enterprise,West,USA,2023-04-18,317695.95,AM-017
CUST-01418,Elite Ltd,SMB,South,USA,2023-01-04,259581.86,AM-007
CUST-01419,Apex Solutions,Consumer,North,USA,2023-07-05,334506.65,AM-009
CUST-01420,Prime Ventures,Government,North,USA,2022-12-08,406735.89,AM-018
CUST-01421,Alpha Group,Government,South,USA,2023-01-21,338518.53,AM-017
CUST-01422,Apex Systems,Government,North,USA,2022-11-10,239967.86,AM-010
CUST-01423,Star Solutions,SMB,North,USA,2022-06-15,165232.16,AM-019
CUST-01424,Beta Group,Government,East,USA,2023-12-10,47758.36,AM-020
CUST-01425,Beta Solutions,SMB,North,USA,2022-09-18,431759.05,AM-002
CUST-01426,Global Systems,Government,East,USA,2023-07-01,333692.27,AM-018
CUST-01427,Star Systems,SMB,South,USA,2022-03-03,266616.57,AM-009
CUST-01428,Core LLC,SMB,Central,USA,2023-12-30,326439.06,AM-005
CUST-01429,Core Corp,Consumer,West,USA,2023-04-21,364192.03,AM-005
CUST-01430,Apex Ltd,Consumer,West,USA,2022-11-05,25096.23,AM-009
CUST-01431,Apex Group,Consumer,East,USA,2023-10-16,463309.46,AM-006
CUST-01432,Global Ventures,Consumer,West,USA,2022-07-27,125008.38,AM-002
CUST-01433,Apex LLC,Consumer,North,USA,2023-07-25,460311.17,AM-006
CUST-01434,Peak Ltd,Government,North,USA,2023-06-25,15150.99,AM-013
CUST-01435,Peak LLC,Enterprise,North,USA,2023-09-04,367194.54,AM-019
CUST-01436,Beta Ventures,SMB,Central,USA,2023-05-19,334367.07,AM-010
CUST-01437,Global Industries,SMB,Central,USA,2023-05-11,138345.34,AM-016
CUST-01438,Elite Industries,Enterprise,North,USA,2022-12-14,83402.76,AM-011
CUST-01439,Elite Ventures,Consumer,North,USA,2023-07-31,82631.13,AM-011
CUST-01440,Core Partners,Consumer,West,USA,2022-04-13,93842.77,AM-006
CUST-01441,Beta Partners,SMB,East,USA,2022-01-06,404977.07,AM-002
CUST-01442,Acme Solutions,Enterprise,North,USA,2022-11-27,138271.14,AM-013
CUST-01443,Core Systems,Consumer,West,USA,2022-09-18,17840.27,AM-013
CUST-01444,Global Inc,SMB,East,USA,2023-12-28,253098.7,AM-001
CUST-01445,Star Solutions,SMB,West,USA,2023-03-23,422181.47,AM-019
CUST-01446,Prime Systems,Enterprise,Central,USA,2022-12-14,281110.54,AM-017
CUST-01447,Acme Systems,Consumer,North,USA,2023-11-10,25670.4,AM-011
CUST-01448,Beta Solutions,SMB,West,USA,2022-05-14,17014.99,AM-011
CUST-01449,Beta Inc,Government,East,USA,2022-12-12,136042.1,AM-017
CUST-01450,Acme Inc,SMB,Central,USA,2022-09-19,120487.87,AM-002
CUST-01451,Peak Ltd,SMB,Central,USA,2022-10-15,389246.59,AM-004
CUST-01452,Core Partners,Enterprise,South,USA,2023-04-04,13959.96,AM-005
CUST-01453,Core Systems,Enterprise,Central,USA,2023-02-28,33687.06,AM-018
CUST-01454,Elite Ltd,SMB,West,USA,2023-09-25,442927.41,AM-019
CUST-01455,Apex Solutions,Consumer,West,USA,2023-06-16,450576.29,AM-005
CUST-01456,Beta Industries,SMB,Central,USA,2023-07-29,432036.47,AM-004
CUST-01457,Elite Partners,SMB,South,USA,2022-02-06,147252.67,AM-008
CUST-01458,Prime Solutions,Enterprise,North,USA,2022-08-24,134073.41,AM-019
CUST-01459,Acme Industries,Consumer,North,USA,2023-06-28,331451.27,AM-012
CUST-01460,Global Group,SMB,Central,USA,2022-09-12,426258.92,AM-018
CUST-01461,Beta Inc,Government,Central,USA,2022-07-12,293410.21,AM-005
CUST-01462,Global LLC,Enterprise,South,USA,2022-01-24,20051.13,AM-010
CUST-01463,Alpha Group,Enterprise,Central,USA,2022-12-31,413337.25,AM-018
CUST-01464,Alpha Industries,Enterprise,South,USA,2022-04-15,263859.03,AM-010
CUST-01465,Star Partners,Enterprise,East,USA,2022-01-11,223357.62,AM-011
CUST-01466,Apex Solutions,Consumer,West,USA,2022-03-18,9623.67,AM-020
CUST-01467,Apex Inc,Consumer,West,USA,2023-09-12,482872.58,AM-006
CUST-01468,Apex Industries,Government,West,USA,2023-06-29,270744.77,AM-011
CUST-01469,Alpha Inc,Government,Central,USA,2022-04-18,355704.97,AM-009
CUST-01470,Peak Corp,Enterprise,East,USA,2023-04-07,7377.59,AM-013
CUST-01471,Global Corp,Consumer,Central,USA,2023-09-24,18099.74,AM-018
CUST-01472,Alpha Inc,Enterprise,Central,USA,2023-05-22,50063.32,AM-018
CUST-01473,Prime Ltd,Enterprise,North,USA,2023-04-28,10729.19,AM-015
CUST-01474,Core LLC,Consumer,East,USA,2022-07-29,293961.72,AM-005
CUST-01475,Core LLC,Government,Central,USA,2022-01-11,59086.18,AM-006
CUST-01476,Alpha Partners,Consumer,East,USA,2022-07-21,470381.26,AM-014
CUST-01477,Beta Industries,Enterprise,East,USA,2023-03-13,460331.61,AM-018
CUST-01478,Star Ventures,Consumer,West,USA,2023-06-14,116242.99,AM-013
CUST-01479,Prime LLC,SMB,East,USA,2023-02-04,249544.09,AM-006
CUST-01480,Beta Ventures,Government,West,USA,2023-01-15,224672.03,AM-013
CUST-01481,Acme Systems,Enterprise,East,USA,2023-08-29,197500.13,AM-003
CUST-01482,Star Industries,Enterprise,Central,USA,2023-01-26,231291.51,AM-018
CUST-01483,Elite Ventures,SMB,South,USA,2023-07-03,176574.51,AM-014
CUST-01484,Beta Corp,Consumer,Central,USA,2022-04-15,138140.95,AM-014
CUST-01485,Star Ltd,Enterprise,North,USA,2023-09-26,119033.3,AM-011
CUST-01486,Peak Inc,SMB,Central,USA,2022-01-18,390991.78,AM-006
CUST-01487,Elite Inc,Consumer,East,USA,2022-01-02,80216.13,AM-004
CUST-01488,Core LLC,Enterprise,West,USA,2023-02-14,59077.04,AM-001
CUST-01489,Alpha Solutions,Consumer,East,USA,2023-09-09,32370.25,AM-007
CUST-01490,Star Industries,Enterprise,South,USA,2022-03-01,70616.6,AM-001
CUST-01491,Global Group,Enterprise,Central,USA,2022-11-15,41546.4,AM-011
CUST-01492,Apex Partners,SMB,South,USA,2023-07-13,134931.98,AM-010
CUST-01493,Alpha Systems,Enterprise,East,USA,2023-04-18,243226.16,AM-004
CUST-01494,Beta Systems,SMB,South,USA,2023-06-11,402421.66,AM-016
CUST-01495,Beta Systems,SMB,South,USA,2022-07-07,257189.39,AM-015
CUST-01496,Global Solutions,Government,West,USA,2022-12-22,260572.11,AM-009
CUST-01497,Alpha Industries,Consumer,West,USA,2022-12-22,441089.84,AM-001
CUST-01498,Elite LLC,Enterprise,West,USA,2023-09-10,282196.75,AM-002
CUST-01499,Peak Systems,SMB,Central,USA,2023-01-29,256483.27,AM-009
CUST-01500,Elite Inc,Enterprise,East,USA,2022-02-25,456381.57,AM-016
CUST-01501,Prime Solutions,Consumer,East,USA,2022-07-18,491917.51,AM-007
CUST-01502,Global Ltd,SMB,East,USA,2022-01-02,439473.14,AM-006
CUST-01503,Peak Inc,Consumer,East,USA,2023-09-24,107530.59,AM-020
CUST-01504,Prime Solutions,Government,Central,USA,2022-11-11,495908.62,AM-012
CUST-01505,Prime Partners,SMB,West,USA,2023-04-07,29319.59,AM-003
CUST-01506,Beta Ventures,Enterprise,West,USA,2023-02-12,68766.19,AM-008
CUST-01507,Elite LLC,Enterprise,Central,USA,2023-08-27,324133.37,AM-018
CUST-01508,Elite Ventures,Government,South,USA,2023-04-19,139483.73,AM-017
CUST-01509,Beta LLC,Consumer,Central,USA,2022-01-02,329352.32,AM-017
CUST-01510,Apex Partners,SMB,Central,USA,2022-06-06,376778.31,AM-015
CUST-01511,Prime Partners,Government,West,USA,2022-07-31,16785.23,AM-012
CUST-01512,Prime Industries,Enterprise,East,USA,2023-07-05,188206.06,AM-014
CUST-01513,Peak LLC,Government,South,USA,2023-05-28,79281.75,AM-012
CUST-01514,Prime Solutions,SMB,East,USA,2023-01-22,259469.48,AM-007
CUST-01515,Apex Systems,Consumer,South,USA,2022-11-03,51284.86,AM-004
CUST-01516,Acme Solutions,Enterprise,North,USA,2022-05-22,456011.14,AM-004
CUST-01517,Acme Industries,Government,Central,USA,2023-10-11,101792.47,AM-017
CUST-01518,Prime Ltd,Government,Central,USA,2023-09-11,356112.76,AM-005
CUST-01519,Beta Partners,Government,North,USA,2023-11-06,87462.73,AM-020
CUST-01520,Core Industries,Government,North,USA,2022-06-07,482975.57,AM-008
CUST-01521,Beta Industries,Enterprise,South,USA,2023-02-18,164696.83,AM-017
CUST-01522,Beta Industries,SMB,East,USA,2023-03-20,446087.2,AM-015
CUST-01523,Apex LLC,Government,South,USA,2023-12-22,168716.44,AM-007
CUST-01524,Global Systems,Government,Central,USA,2022-07-11,208129.87,AM-007
CUST-01525,Acme Ltd,Enterprise,South,USA,2022-02-25,156259.5,AM-018
CUST-01526,Peak Corp,Consumer,West,USA,2022-12-31,35473.76,AM-002
CUST-01527,Peak Ltd,SMB,North,USA,2023-02-14,13106.22,AM-013
CUST-01528,Core Group,Government,South,USA,2022-11-22,116904.24,AM-017
CUST-01529,Prime Industries,Consumer,North,USA,2023-12-30,29474.25,AM-007
CUST-01530,Elite Industries,Consumer,Central,USA,2022-06-26,95668.28,AM-002
CUST-01531,Core Partners,Government,East,USA,2023-12-24,296483.45,AM-004
CUST-01532,Global Systems,Enterprise,East,USA,2022-12-21,67180.46,AM-018
CUST-01533,Global Group,Government,North,USA,2023-09-17,445990.24,AM-004
CUST-01534,Core Solutions,Consumer,East,USA,2022-04-14,410460.01,AM-020
CUST-01535,Core Corp,Government,West,USA,2022-09-10,136024.54,AM-016
CUST-01536,Apex Partners,Government,North,USA,2023-01-29,154296.89,AM-010
CUST-01537,Star Ventures,SMB,West,USA,2022-12-04,398523.85,AM-005
CUST-01538,Global Ltd,Government,South,USA,2023-11-18,293325.73,AM-009
CUST-01539,Peak Corp,Government,West,USA,2023-07-09,439972.16,AM-011
CUST-01540,Apex Group,Consumer,South,USA,2022-08-01,315291.23,AM-008
CUST-01541,Alpha Inc,SMB,West,USA,2022-06-05,40663.97,AM-016
CUST-01542,Apex Inc,Consumer,West,USA,2022-06-16,498016.73,AM-012
CUST-01543,Star Ltd,Consumer,South,USA,2022-04-02,285725.97,AM-019
CUST-01544,Elite Solutions,Enterprise,Central,USA,2022-07-25,13148.63,AM-006
CUST-01545,Elite Ventures,Government,West,USA,2022-12-09,182886.57,AM-020
CUST-01546,Prime Systems,Enterprise,East,USA,2023-01-07,295141.31,AM-008
CUST-01547,Prime Ltd,SMB,West,USA,2022-10-30,319119.51,AM-020
CUST-01548,Star Corp,Consumer,North,USA,2022-12-05,401939.86,AM-010
CUST-01549,Elite Solutions,SMB,East,USA,2022-08-20,258954.79,AM-001
CUST-01550,Core Group,Enterprise,North,USA,2022-01-30,161648.41,AM-014
CUST-01551,Elite Partners,Enterprise,South,USA,2023-01-24,306052.84,AM-003
CUST-01552,Prime Solutions,SMB,North,USA,2022-04-10,151827.97,AM-006
CUST-01553,Peak Group,Government,East,USA,2023-10-14,168852.62,AM-018
CUST-01554,Elite Group,SMB,North,USA,2022-08-18,139901.8,AM-007
CUST-01555,Core Inc,Enterprise,West,USA,2023-02-01,164311.44,AM-017
CUST-01556,Prime Ventures,Enterprise,South,USA,2022-07-13,422422.65,AM-014
CUST-01557,Acme Group,Government,West,USA,2022-11-02,94363.03,AM-001
CUST-01558,Prime LLC,Government,West,USA,2023-09-27,96682.79,AM-001
CUST-01559,Star LLC,Enterprise,West,USA,2022-10-31,88004.62,AM-018
CUST-01560,Alpha Ltd,Enterprise,North,USA,2022-11-23,427807.74,AM-013
CUST-01561,Beta Industries,Enterprise,North,USA,2023-08-27,386334.66,AM-005
CUST-01562,Prime Systems,Enterprise,North,USA,2023-04-11,458953.59,AM-019
CUST-01563,Peak Ventures,Government,West,USA,2022-10-05,122356.19,AM-015
CUST-01564,Beta Industries,Enterprise,Central,USA,2023-06-14,264098.87,AM-011
CUST-01565,Global Inc,SMB,Central,USA,2023-10-31,197128.23,AM-019
CUST-01566,Beta Partners,SMB,Central,USA,2023-11-20,384908.18,AM-013
CUST-01567,Peak Solutions,Consumer,West,USA,2022-09-15,281344.08,AM-015
CUST-01568,Apex Industries,Enterprise,West,USA,2022-03-02,428535.38,AM-002
CUST-01569,Alpha Systems,Consumer,West,USA,2022-01-11,372680.72,AM-020
CUST-01570,Acme Inc,Enterprise,East,USA,2022-01-23,216559.62,AM-013
CUST-01571,Apex Solutions,SMB,North,USA,2023-08-04,195720.13,AM-015
CUST-01572,Global Partners,Government,South,USA,2023-03-21,421755.76,AM-018
CUST-01573,Beta Ltd,Consumer,East,USA,2023-05-25,415860.41,AM-019
CUST-01574,Beta Ltd,Enterprise,North,USA,2023-09-02,59270.58,AM-009
CUST-01575,Apex Group,Government,Central,USA,2023-04-05,39695.7,AM-019
CUST-01576,Alpha Group,Consumer,South,USA,2022-05-18,92854.9,AM-002
CUST-01577,Alpha Partners,Consumer,East,USA,2022-08-30,157934.26,AM-010
CUST-01578,Elite LLC,Consumer,South,USA,2022-03-09,124603.23,AM-020
CUST-01579,Elite Industries,SMB,South,USA,2023-02-19,224848.82,AM-010
CUST-01580,Alpha Corp,Government,North,USA,2022-10-26,345835.96,AM-002
CUST-01581,Acme Inc,Government,South,USA,2022-09-25,98916.12,AM-014
CUST-01582,Apex Corp,Enterprise,West,USA,2022-08-22,116898.55,AM-018
CUST-01583,Global LLC,Consumer,North,USA,2022-07-08,474983.29,AM-009
CUST-01584,Apex Industries,SMB,East,USA,2023-03-09,309659.76,AM-019
CUST-01585,Acme Ventures,Enterprise,Central,USA,2022-07-05,165154.39,AM-003
CUST-01586,Star LLC,Consumer,East,USA,2023-08-11,101826.43,AM-006
CUST-01587,Peak LLC,SMB,South,USA,2023-04-03,480011.15,AM-018
CUST-01588,Peak Inc,Enterprise,Central,USA,2023-03-05,490055.16,AM-020
CUST-01589,Alpha Group,Enterprise,North,USA,2022-10-23,266922.11,AM-001
CUST-01590,Global Solutions,Enterprise,West,USA,2023-09-05,173059.27,AM-012
CUST-01591,Prime Corp,Enterprise,South,USA,2022-08-29,21078.16,AM-007
CUST-01592,Beta Group,SMB,North,USA,2022-09-03,499495.57,AM-017
CUST-01593,Star Ventures,Enterprise,South,USA,2022-11-24,457526.88,AM-016
CUST-01594,Global Inc,Government,North,USA,2023-06-02,351404.23,AM-017
CUST-01595,Acme Ltd,Enterprise,East,USA,2023-05-01,168189.38,AM-001
CUST-01596,Apex Inc,SMB,North,USA,2022-06-06,336798.41,AM-016
CUST-01597,Prime Systems,Consumer,Central,USA,2023-05-02,263229.33,AM-019
CUST-01598,Star Partners,Consumer,South,USA,2023-12-28,167866.51,AM-006
CUST-01599,Apex Corp,Enterprise,South,USA,2023-02-15,416506.8,AM-004
CUST-01600,Acme Solutions,Enterprise,North,USA,2023-10-30,370550.1,AM-007
CUST-01601,Global Ventures,Government,South,USA,2022-12-03,490262.03,AM-003
CUST-01602,Prime Industries,Government,East,USA,2023-11-16,312826.04,AM-010
CUST-01603,Global Ltd,SMB,East,USA,2022-07-21,112404.23,AM-011
CUST-01604,Beta Inc,Enterprise,Central,USA,2022-10-14,86345.73,AM-016
CUST-01605,Global Inc,SMB,West,USA,2023-01-24,321817.05,AM-008
CUST-01606,Alpha Solutions,SMB,South,USA,2022-04-23,55745.83,AM-003
CUST-01607,Peak LLC,Consumer,East,USA,2022-04-23,161408.04,AM-009
CUST-01608,Beta LLC,Government,East,USA,2022-11-10,438122.32,AM-020
CUST-01609,Prime Inc,Enterprise,West,USA,2023-02-18,488168.8,AM-002
CUST-01610,Core Systems,Government,South,USA,2023-06-28,236446.47,AM-006
CUST-01611,Acme Systems,SMB,North,USA,2023-02-10,13438.01,AM-009
CUST-01612,Prime Industries,Consumer,West,USA,2023-07-05,415223.88,AM-015
CUST-01613,Alpha Ltd,Enterprise,East,USA,2022-06-01,201330.91,AM-018
CUST-01614,Prime Ventures,Consumer,East,USA,2022-11-14,30239.77,AM-005
CUST-01615,Elite Industries,Enterprise,North,USA,2022-01-16,102020.72,AM-015
CUST-01616,Star Inc,Consumer,North,USA,2022-10-10,110707.71,AM-012
CUST-01617,Global LLC,Consumer,West,USA,2023-04-16,127303.3,AM-011
CUST-01618,Global Systems,Enterprise,West,USA,2022-07-03,488578.57,AM-014
CUST-01619,Beta Solutions,Government,East,USA,2022-05-21,355262.22,AM-009
CUST-01620,Beta Solutions,Enterprise,Central,USA,2022-03-30,405178.19,AM-013
CUST-01621,Prime Ltd,SMB,North,USA,2023-11-05,166973.02,AM-016
CUST-01622,Peak Inc,Government,East,USA,2023-09-22,364017.85,AM-020
CUST-01623,Star Partners,SMB,Central,USA,2022-03-01,386122.58,AM-001
CUST-01624,Elite Systems,Government,Central,USA,2023-02-24,60626.3,AM-011
CUST-01625,Elite Group,SMB,West,USA,2023-10-07,130371.34,AM-011
CUST-01626,Acme Group,Government,East,USA,2022-10-30,49601.67,AM-012
CUST-01627,Star Partners,Government,West,USA,2022-09-08,69218.07,AM-018
CUST-01628,Elite Partners,Consumer,Central,USA,2022-09-28,479778.19,AM-017
CUST-01629,Star Ventures,SMB,Central,USA,2022-03-09,106162.25,AM-011
CUST-01630,Peak Corp,Government,North,USA,2022-12-01,105533.66,AM-001
CUST-01631,Star Industries,Enterprise,North,USA,2022-07-15,404343.23,AM-014
CUST-01632,Beta Inc,Enterprise,North,USA,2022-01-27,387469.68,AM-012
CUST-01633,Star Industries,SMB,Central,USA,2022-12-18,419752.63,AM-002
CUST-01634,Elite Inc,SMB,West,USA,2023-06-16,12749.25,AM-002
CUST-01635,Core Corp,Enterprise,South,USA,2022-09-29,406825.99,AM-004
CUST-01636,Alpha Solutions,Consumer,South,USA,2023-06-11,261107.75,AM-007
CUST-01637,Prime Ventures,Enterprise,West,USA,2023-01-19,252572.15,AM-014
CUST-01638,Elite Ventures,SMB,South,USA,2022-04-03,369631.62,AM-011
CUST-01639,Alpha Partners,Consumer,South,USA,2023-04-27,253551.29,AM-012
CUST-01640,Prime Industries,Enterprise,West,USA,2023-10-12,257100.58,AM-016
CUST-01641,Global Corp,Consumer,South,USA,2022-01-30,422821.74,AM-018
CUST-01642,Elite Inc,Consumer,East,USA,2022-01-26,90046.26,AM-008
CUST-01643,Acme Group,SMB,West,USA,2022-01-02,202694.1,AM-016
CUST-01644,Star Corp,Consumer,South,USA,2022-03-09,397742.95,AM-012
CUST-01645,Acme Ventures,SMB,West,USA,2023-03-17,371386.52,AM-008
CUST-01646,Core Group,Consumer,North,USA,2022-11-28,417448.29,AM-004
CUST-01647,Core Ventures,SMB,North,USA,2022-06-10,483569.8,AM-001
CUST-01648,Beta Ventures,Enterprise,East,USA,2023-06-12,62673.9,AM-015
CUST-01649,Global Partners,Government,East,USA,2023-10-04,20998.73,AM-004
CUST-01650,Core Systems,Consumer,North,USA,2023-12-30,32535.52,AM-011
CUST-01651,Prime Group,Enterprise,Central,USA,2022-06-16,54727.04,AM-003
CUST-01652,Global Group,Government,South,USA,2023-08-04,103957.69,AM-006
CUST-01653,Global Partners,Consumer,Central,USA,2022-06-24,96283.81,AM-012
CUST-01654,Star LLC,Enterprise,East,USA,2022-07-19,368747.47,AM-005
CUST-01655,Core Solutions,Enterprise,Central,USA,2023-03-13,111999.84,AM-002
CUST-01656,Beta Systems,SMB,West,USA,2023-08-13,175407.44,AM-017
CUST-01657,Global Group,Enterprise,South,USA,2023-08-31,355716.47,AM-015
CUST-01658,Beta Ltd,Enterprise,North,USA,2023-03-14,221180.2,AM-012
CUST-01659,Acme Ltd,SMB,South,USA,2022-01-27,56430.01,AM-004
CUST-01660,Global Ventures,SMB,West,USA,2022-01-22,353978.02,AM-001
CUST-01661,Global Industries,Consumer,Central,USA,2022-10-21,419674.03,AM-006
CUST-01662,Elite Systems,SMB,South,USA,2022-01-20,483979.33,AM-016
CUST-01663,Acme Group,Government,West,USA,2022-11-08,455872.32,AM-005
CUST-01664,Prime Inc,Consumer,Central,USA,2022-11-29,213476.87,AM-014
CUST-01665,Acme LLC,Government,North,USA,2022-04-10,272118.17,AM-013
CUST-01666,Acme LLC,SMB,West,USA,2023-05-07,413351.27,AM-003
CUST-01667,Apex Solutions,Consumer,East,USA,2022-10-03,182582.15,AM-019
CUST-01668,Core Partners,Enterprise,East,USA,2023-12-28,238438.01,AM-006
CUST-01669,Peak LLC,SMB,West,USA,2023-12-11,372630.73,AM-005
CUST-01670,Alpha LLC,Enterprise,North,USA,2023-12-10,87349.55,AM-006
CUST-01671,Peak Inc,SMB,Central,USA,2022-06-13,152938.94,AM-018
CUST-01672,Acme Solutions,Consumer,South,USA,2022-08-06,477468.15,AM-008
CUST-01673,Beta Group,Government,West,USA,2022-10-26,34925.3,AM-004
CUST-01674,Core Inc,Government,West,USA,2022-05-03,382084.26,AM-002
CUST-01675,Peak Systems,Government,South,USA,2023-02-16,331130.4,AM-017
CUST-01676,Global Industries,Consumer,North,USA,2023-07-27,182990.98,AM-015
CUST-01677,Apex Partners,Government,West,USA,2023-04-11,263108.97,AM-005
CUST-01678,Alpha Corp,Consumer,South,USA,2023-11-19,79649.78,AM-001
CUST-01679,Apex Systems,Enterprise,South,USA,2023-07-18,393509.66,AM-003
CUST-01680,Prime Solutions,Government,East,USA,2023-08-31,293954.6,AM-003
CUST-01681,Prime Group,Enterprise,West,USA,2023-05-25,482231.19,AM-017
CUST-01682,Global Systems,Consumer,South,USA,2023-01-08,267164.5,AM-007
CUST-01683,Global Ltd,Enterprise,East,USA,2022-08-11,414880.76,AM-003
CUST-01684,Core Corp,Consumer,North,USA,2022-02-01,79122.63,AM-012
CUST-01685,Acme Corp,Government,East,USA,2023-12-27,77057.06,AM-010
CUST-01686,Star Corp,Consumer,West,USA,2022-10-31,216372.03,AM-004
CUST-01687,Apex Solutions,Government,East,USA,2023-08-04,378233.07,AM-006
CUST-01688,Beta LLC,Government,North,USA,2022-09-21,366041.23,AM-002
CUST-01689,Prime Corp,Government,West,USA,2023-08-13,411712.5,AM-014
CUST-01690,Core Ventures,SMB,West,USA,2022-03-30,11300.7,AM-012
CUST-01691,Star Solutions,Enterprise,West,USA,2023-04-10,192421.82,AM-007
CUST-01692,Star Ventures,Government,Central,USA,2022-04-19,404223.13,AM-006
CUST-01693,Alpha Group,Consumer,South,USA,2022-05-01,439675.49,AM-018
CUST-01694,Global Systems,Government,South,USA,2023-08-15,397120.8,AM-017
CUST-01695,Alpha Inc,Consumer,South,USA,2022-09-16,258302.25,AM-009
CUST-01696,Core Corp,Government,North,USA,2022-10-05,437974.83,AM-013
CUST-01697,Prime Ltd,Government,West,USA,2022-08-10,341030.08,AM-020
CUST-01698,Core Corp,Enterprise,West,USA,2022-07-12,395992.84,AM-017
CUST-01699,Beta Inc,SMB,South,USA,2023-08-07,249499.97,AM-020
CUST-01700,Apex Group,Enterprise,West,USA,2023-12-06,424229.3,AM-019
CUST-01701,Peak Solutions,Government,North,USA,2023-01-28,82859.95,AM-007
CUST-01702,Global Partners,Government,East,USA,2023-04-10,71788.19,AM-009
CUST-01703,Apex Corp,SMB,North,USA,2022-04-03,48077.51,AM-005
CUST-01704,Alpha Ltd,SMB,West,USA,2023-08-04,261432.42,AM-001
CUST-01705,Peak Systems,Enterprise,West,USA,2022-08-02,154976.77,AM-018
CUST-01706,Peak Systems,Government,South,USA,2023-09-14,162100.55,AM-017
CUST-01707,Star Industries,SMB,East,USA,2022-12-20,53339.15,AM-017
CUST-01708,Alpha Systems,Government,West,USA,2022-10-07,196900.15,AM-010
CUST-01709,Apex Ltd,Enterprise,Central,USA,2022-08-08,54704.03,AM-005
CUST-01710,Core Ltd,Government,East,USA,2022-05-04,427234.54,AM-001
CUST-01711,Prime Corp,Consumer,North,USA,2022-06-27,64835.27,AM-011
CUST-01712,Beta Corp,SMB,Central,USA,2022-02-08,259216.17,AM-009
